customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,estimated_clv,subscription_score,loyalty_score,customer_value_tier,purchase_norm,review_norm,previous_purchase_norm,subscription_numeric,customer_health_score,health_status,cluster,customer_segment
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,35,Venmo,Monthly,Middle-aged,30,2880,0,35,Premium,0.75,0.40000000000000013,0.693877551020408,0,58.82,Average,2,Premium Customers
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,40,Debit Card,Monthly,Adult,30,1927,0,40,Gold,0.3375,0.9600000000000002,0.7959183673469387,0,56.58,Average,3,Loyal Customers
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,27,Debit Card,Every 3 Months,Senior,90,1428,0,27,Gold,0.38750000000000007,0.8800000000000001,0.5306122448979591,0,49.02,Average,3,Loyal Customers
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,10,Venmo,Annually,Adult,365,275,0,10,Bronze,0.0625,0.9600000000000002,0.18367346938775508,0,27.21,At Risk,0,At-Risk Customers
2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,Next Day Air,No,23,Credit Card,Weekly,Adult,7,864,0,23,Silver,0.2,0.72,0.44897959183673464,0,35.87,At Risk,0,At-Risk Customers
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,No,32,Cash,Quarterly,Middle-aged,90,2607,0,32,Premium,0.7375,0.2400000000000002,0.6326530612244897,0,53.28,Average,2,Premium Customers
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,6,Debit Card,Monthly,Young Adult,30,287,0,6,Bronze,0.26250000000000007,0.3600000000000001,0.10204081632653061,0,20.76,At Risk,0,At-Risk Customers
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,Express,No,27,PayPal,Weekly,Middle-aged,7,1904,0,27,Gold,0.6000000000000001,0.08000000000000007,0.5306122448979591,0,41.52,Average,3,Loyal Customers
2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,Store Pickup,No,25,Bank Transfer,Fortnightly,Middle-aged,14,1326,0,25,Silver,0.38750000000000007,0.040000000000000036,0.4897959183673469,0,30.99,At Risk,0,At-Risk Customers
2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,No,11,Credit Card,Annually,Senior,365,456,0,11,Bronze,0.22500000000000003,0.15999999999999992,0.2040816326530612,0,18.32,At Risk,0,At-Risk Customers
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,No,23,PayPal,Monthly,Young Adult,30,1104,0,23,Silver,0.32500000000000007,0.08000000000000007,0.44897959183673464,0,28.07,At Risk,0,At-Risk Customers
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,No,44,Bank Transfer,Quarterly,Adult,90,900,0,44,Silver,0.0,0.8,0.8775510204081631,0,42.33,Average,3,Loyal Customers
2211,30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Store Pickup,No,35,PayPal,Fortnightly,Young Adult,14,900,0,35,Silver,0.0625,0.2400000000000002,0.693877551020408,0,28.12,At Risk,3,Loyal Customers
2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,45,Debit Card,Every 3 Months,Middle-aged,90,4094,0,45,Premium,0.8625,0.28000000000000025,0.8979591836734693,0,67.04,Healthy,2,Premium Customers
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,22,Bank Transfer,Quarterly,Senior,90,1771,0,22,Gold,0.7125,0.32000000000000006,0.4285714285714285,0,47.76,Average,1,High-Spending Customers
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,No,18,Debit Card,Quarterly,Middle-aged,90,1786,0,18,Gold,0.925,0.15999999999999992,0.346938775510204,0,50.61,Average,1,High-Spending Customers
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,No,20,Debit Card,Weekly,Middle-aged,7,2100,0,20,Gold,1.0,0.6399999999999999,0.38775510204081626,0,64.43,Healthy,1,High-Spending Customers
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,No,28,Credit Card,Fortnightly,Young Adult,14,2784,0,28,Premium,0.9500000000000002,0.08000000000000007,0.5510204081632653,0,56.13,Average,2,Premium Customers
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,15,Venmo,Bi-Weekly,Adult,14,576,0,15,Bronze,0.2,0.6000000000000001,0.28571428571428564,0,28.57,At Risk,0,At-Risk Customers
2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,42,Bank Transfer,Fortnightly,Adult,14,1161,0,42,Silver,0.08750000000000002,0.040000000000000036,0.836734693877551,0,29.4,At Risk,3,Loyal Customers
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,20,Debit Card,Quarterly,Senior,90,1407,0,20,Gold,0.5875,0.40000000000000013,0.38775510204081626,0,43.13,Average,1,High-Spending Customers
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,16,Bank Transfer,Fortnightly,Adult,14,1547,0,16,Gold,0.8875,0.11999999999999988,0.3061224489795918,0,47.08,Average,1,High-Spending Customers
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,47,Cash,Annually,Young Adult,365,2976,0,47,Premium,0.525,0.8,0.9387755102040816,0,65.16,Healthy,2,Premium Customers
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Free Shipping,No,34,Credit Card,Annually,Young Adult,365,3080,0,34,Premium,0.8500000000000001,0.20000000000000018,0.673469387755102,0,58.2,Average,2,Premium Customers
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,30,Credit Card,Weekly,Adult,7,2046,0,30,Gold,0.5750000000000001,0.7600000000000002,0.5918367346938774,0,55.96,Average,3,Loyal Customers
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,5,PayPal,Quarterly,Young Adult,90,390,0,5,Bronze,0.5625,0.8800000000000001,0.08163265306122448,0,42.55,Average,1,High-Spending Customers
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,38,Cash,Quarterly,Young Adult,90,975,0,38,Silver,0.0625,0.72,0.7551020408163265,0,39.55,At Risk,3,Loyal Customers
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,18,Credit Card,Annually,Adult,365,1216,0,18,Silver,0.55,0.9199999999999999,0.346938775510204,0,50.81,Average,1,High-Spending Customers
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,28,Cash,Annually,Young Adult,365,2088,0,28,Gold,0.65,0.9199999999999999,0.5510204081632653,0,60.93,Healthy,2,Premium Customers
2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,42,Credit Card,Fortnightly,Adult,14,3182,0,42,Premium,0.675,0.7600000000000002,0.836734693877551,0,67.3,Healthy,2,Premium Customers
2229,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Free Shipping,No,5,Credit Card,Weekly,Middle-aged,7,300,0,5,Bronze,0.375,0.4800000000000002,0.08163265306122448,0,27.05,At Risk,0,At-Risk Customers
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Express,No,50,Venmo,Monthly,Senior,30,4947,0,50,Premium,0.9625000000000001,0.56,1.0,0,79.7,Healthy,2,Premium Customers
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,No,33,Venmo,Fortnightly,Middle-aged,14,1224,0,33,Silver,0.2,0.52,0.6530612244897959,0,37.99,At Risk,3,Loyal Customers
2232,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,1,Credit Card,Weekly,Adult,7,98,0,1,Bronze,0.36250000000000004,0.6399999999999999,0.0,0,27.3,At Risk,0,At-Risk Customers
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,No,14,Cash,Fortnightly,Senior,14,960,0,14,Silver,0.55,0.6000000000000001,0.26530612244897955,0,41.96,Average,1,High-Spending Customers
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,No,48,Credit Card,Monthly,Adult,30,1519,0,48,Gold,0.1375,0.8,0.9591836734693877,0,50.28,Average,3,Loyal Customers
2235,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,No,Express,No,26,Cash,Weekly,Adult,7,1782,0,26,Gold,0.5750000000000001,0.6000000000000001,0.510204081632653,0,50.31,Average,1,High-Spending Customers
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,No,44,Credit Card,Annually,Adult,365,3690,0,44,Premium,0.7750000000000001,0.8,0.8775510204081631,0,73.33,Healthy,2,Premium Customers
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,18,Debit Card,Fortnightly,Young Adult,14,1672,0,18,Gold,0.8500000000000001,0.08000000000000007,0.346938775510204,0,46.01,Average,1,High-Spending Customers
2238,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,31,Venmo,Every 3 Months,Middle-aged,90,1088,0,31,Silver,0.17500000000000004,0.52,0.6122448979591836,0,35.77,At Risk,3,Loyal Customers
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Standard,No,18,Debit Card,Weekly,Adult,7,1596,0,18,Gold,0.8,0.52,0.346938775510204,0,52.81,Average,1,High-Spending Customers
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,41,Credit Card,Every 3 Months,Adult,90,4032,0,41,Premium,0.9500000000000002,0.52,0.8163265306122448,0,72.89,Healthy,2,Premium Customers
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,No,18,Debit Card,Every 3 Months,Middle-aged,90,1349,0,18,Gold,0.6375000000000001,0.72,0.346938775510204,0,50.31,Average,1,High-Spending Customers
2242,18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,3,Bank Transfer,Bi-Weekly,Young Adult,14,308,0,3,Bronze,0.7125,0.40000000000000013,0.04081632653061225,0,37.72,At Risk,1,High-Spending Customers
2243,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,Next Day Air,No,5,Credit Card,Bi-Weekly,Young Adult,14,396,0,5,Bronze,0.5750000000000001,0.52,0.08163265306122448,0,35.85,At Risk,1,High-Spending Customers
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,13,Debit Card,Annually,Middle-aged,365,294,0,13,Bronze,0.012500000000000011,0.4800000000000002,0.24489795918367344,0,17.45,At Risk,0,At-Risk Customers
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,22,PayPal,Annually,Adult,365,851,0,22,Silver,0.21250000000000002,0.9199999999999999,0.4285714285714285,0,39.76,At Risk,0,At-Risk Customers
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,45,PayPal,Fortnightly,Middle-aged,14,4140,0,45,Premium,0.875,0.9600000000000002,0.8979591836734693,0,81.14,Excellent,2,Premium Customers
2247,49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,39,PayPal,Every 3 Months,Middle-aged,90,3840,0,39,Premium,0.9500000000000002,0.72,0.7755102040816325,0,75.67,Healthy,2,Premium Customers
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,Next Day Air,No,18,Venmo,Annually,Adult,365,703,0,18,Silver,0.21250000000000002,0.7600000000000002,0.346938775510204,0,34.11,At Risk,0,At-Risk Customers
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,19,PayPal,Fortnightly,Senior,14,1320,0,19,Silver,0.5750000000000001,0.3600000000000001,0.36734693877551017,0,41.22,Average,1,High-Spending Customers
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,No,29,Debit Card,Weekly,Adult,7,1350,0,29,Gold,0.3125,0.72,0.5714285714285714,0,44.04,Average,3,Loyal Customers
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,No,Store Pickup,No,19,Credit Card,Weekly,Adult,7,1780,0,19,Gold,0.8625,0.8399999999999999,0.36734693877551017,0,62.32,Healthy,1,High-Spending Customers
2252,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,22,Debit Card,Monthly,Young Adult,30,2162,0,22,Gold,0.925,0.52,0.4285714285714285,0,60.26,Healthy,1,High-Spending Customers
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Express,No,21,Bank Transfer,Annually,Middle-aged,365,2112,0,21,Gold,0.9500000000000002,0.56,0.4081632653061224,0,61.44,Healthy,1,High-Spending Customers
2254,62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,No,22,PayPal,Monthly,Senior,30,713,0,22,Silver,0.1375,0.040000000000000036,0.4285714285714285,0,19.16,At Risk,0,At-Risk Customers
2255,24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,No,44,PayPal,Every 3 Months,Young Adult,90,3555,0,44,Premium,0.7375,0.6800000000000002,0.8775510204081631,0,69.43,Healthy,2,Premium Customers
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,42,Bank Transfer,Quarterly,Middle-aged,90,1677,0,42,Gold,0.23750000000000004,0.8399999999999999,0.836734693877551,0,51.4,Average,3,Loyal Customers
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,No,Standard,No,33,Credit Card,Quarterly,Young Adult,90,748,0,33,Silver,0.025000000000000022,1.0,0.6530612244897959,0,40.59,Average,3,Loyal Customers
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,No,6,Bank Transfer,Annually,Adult,365,224,0,6,Bronze,0.15000000000000002,0.6800000000000002,0.10204081632653061,0,22.66,At Risk,0,At-Risk Customers
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,44,Credit Card,Every 3 Months,Young Adult,90,3195,0,44,Premium,0.6375000000000001,0.72,0.8775510204081631,0,66.23,Healthy,2,Premium Customers
2260,60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,No,24,Cash,Annually,Senior,365,2400,0,24,Premium,0.9500000000000002,0.32000000000000006,0.4693877551020408,0,58.48,Average,2,Premium Customers
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Express,No,16,PayPal,Quarterly,Adult,90,1394,0,16,Gold,0.7750000000000001,0.9600000000000002,0.3061224489795918,0,59.38,Average,1,High-Spending Customers
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,No,12,Bank Transfer,Fortnightly,Senior,14,988,0,12,Silver,0.7000000000000001,0.7600000000000002,0.22448979591836735,0,49.93,Average,1,High-Spending Customers
2263,53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,No,50,PayPal,Monthly,Middle-aged,30,1122,0,50,Silver,0.025000000000000022,0.2400000000000002,1.0,0,35.8,At Risk,3,Loyal Customers
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,42,Cash,Quarterly,Adult,90,1720,0,42,Gold,0.25,0.40000000000000013,0.836734693877551,0,43.1,Average,3,Loyal Customers
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,50,PayPal,Monthly,Middle-aged,30,4692,0,50,Premium,0.9000000000000001,0.56,1.0,0,77.2,Healthy,2,Premium Customers
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,No,10,PayPal,Quarterly,Adult,90,1034,0,10,Silver,0.925,0.56,0.18367346938775508,0,53.71,Average,1,High-Spending Customers
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,No,32,Debit Card,Weekly,Young Adult,7,1452,0,32,Gold,0.30000000000000004,0.72,0.6326530612244897,0,45.38,Average,3,Loyal Customers
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,No,37,Venmo,Weekly,Adult,7,1862,0,37,Gold,0.36250000000000004,0.52,0.7346938775510203,0,46.94,Average,3,Loyal Customers
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,15,Bank Transfer,Monthly,Senior,30,416,0,15,Bronze,0.07500000000000001,0.08000000000000007,0.28571428571428564,0,13.17,At Risk,0,At-Risk Customers
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,No,27,Credit Card,Annually,Middle-aged,365,1064,0,27,Silver,0.22500000000000003,0.7600000000000002,0.5306122448979591,0,40.12,Average,3,Loyal Customers
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,No,7,Venmo,Weekly,Young Adult,7,576,0,7,Bronze,0.65,0.40000000000000013,0.12244897959183673,0,37.67,At Risk,1,High-Spending Customers
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,49,PayPal,Quarterly,Young Adult,90,4950,0,49,Premium,0.9875,0.3600000000000001,0.9795918367346937,0,76.09,Healthy,2,Premium Customers
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Standard,No,44,PayPal,Monthly,Young Adult,30,1710,0,44,Gold,0.22500000000000003,0.6000000000000001,0.8775510204081631,0,47.33,Average,3,Loyal Customers
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,No,13,PayPal,Bi-Weekly,Middle-aged,14,1344,0,13,Gold,0.9500000000000002,0.9199999999999999,0.24489795918367344,0,63.75,Healthy,1,High-Spending Customers
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Next Day Air,No,38,PayPal,Fortnightly,Middle-aged,14,1053,0,38,Silver,0.08750000000000002,0.8,0.7551020408163265,0,42.15,Average,3,Loyal Customers
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,10,Debit Card,Weekly,Young Adult,7,264,0,10,Bronze,0.050000000000000044,0.7600000000000002,0.18367346938775508,0,22.71,At Risk,0,At-Risk Customers
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,25,Debit Card,Weekly,Young Adult,7,2132,0,25,Gold,0.7750000000000001,0.6399999999999999,0.4897959183673469,0,58.49,Average,1,High-Spending Customers
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Next Day Air,No,18,Credit Card,Quarterly,Young Adult,90,1064,0,18,Silver,0.45000000000000007,0.8399999999999999,0.346938775510204,0,45.21,Average,1,High-Spending Customers
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,No,6,Cash,Every 3 Months,Senior,90,175,0,6,Bronze,0.0625,0.52,0.10204081632653061,0,15.96,At Risk,0,At-Risk Customers
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,No,35,Bank Transfer,Quarterly,Middle-aged,90,2412,0,35,Premium,0.5875,0.15999999999999992,0.693877551020408,0,47.52,Average,3,Loyal Customers
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,No,31,Credit Card,Fortnightly,Young Adult,14,672,0,31,Silver,0.012500000000000011,0.11999999999999988,0.6122448979591836,0,21.27,At Risk,0,At-Risk Customers
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,No,41,Bank Transfer,Annually,Young Adult,365,1134,0,41,Silver,0.08750000000000002,0.20000000000000018,0.8163265306122448,0,31.99,At Risk,3,Loyal Customers
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,8,Credit Card,Annually,Young Adult,365,873,0,8,Silver,0.9625000000000001,0.6800000000000002,0.14285714285714285,0,56.39,Average,1,High-Spending Customers
2284,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,34,Credit Card,Fortnightly,Adult,14,1575,0,34,Gold,0.3125,0.6399999999999999,0.673469387755102,0,45.5,Average,3,Loyal Customers
2285,32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Express,No,20,Venmo,Annually,Adult,365,1323,0,20,Silver,0.5375000000000001,0.6399999999999999,0.38775510204081626,0,45.93,Average,1,High-Spending Customers
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,38,PayPal,Every 3 Months,Adult,90,3900,0,38,Premium,1.0,0.8399999999999999,0.7551020408163265,0,79.45,Healthy,2,Premium Customers
2287,67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,35,Venmo,Quarterly,Senior,90,1368,0,35,Gold,0.22500000000000003,0.0,0.693877551020408,0,29.82,At Risk,3,Loyal Customers
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,Store Pickup,No,6,Debit Card,Annually,Senior,365,315,0,6,Bronze,0.3125,0.20000000000000018,0.10204081632653061,0,19.56,At Risk,0,At-Risk Customers
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,50,PayPal,Weekly,Young Adult,7,4641,0,50,Premium,0.8875,0.52,1.0,0,75.9,Healthy,2,Premium Customers
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,47,Venmo,Weekly,Senior,7,3936,0,47,Premium,0.7750000000000001,0.6399999999999999,0.9387755102040816,0,71.96,Healthy,2,Premium Customers
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,23,PayPal,Quarterly,Adult,90,1152,0,23,Silver,0.3500000000000001,0.32000000000000006,0.44897959183673464,0,33.87,At Risk,0,At-Risk Customers
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,13,Credit Card,Quarterly,Young Adult,90,420,0,13,Bronze,0.125,1.0,0.24489795918367344,0,32.35,At Risk,0,At-Risk Customers
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,31,Debit Card,Monthly,Adult,30,1088,0,31,Silver,0.17500000000000004,0.52,0.6122448979591836,0,35.77,At Risk,3,Loyal Customers
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,16,Debit Card,Every 3 Months,Adult,90,1156,0,16,Silver,0.6000000000000001,0.32000000000000006,0.3061224489795918,0,39.58,At Risk,1,High-Spending Customers
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,No,40,Debit Card,Annually,Middle-aged,365,3895,0,40,Premium,0.9375,1.0,0.7959183673469387,0,81.38,Excellent,2,Premium Customers
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,45,PayPal,Quarterly,Middle-aged,90,1012,0,45,Silver,0.025000000000000022,0.15999999999999992,0.8979591836734693,0,31.14,At Risk,3,Loyal Customers
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,50,Venmo,Every 3 Months,Middle-aged,90,4488,0,50,Premium,0.8500000000000001,0.0,1.0,0,64.0,Healthy,2,Premium Customers
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,1,Bank Transfer,Quarterly,Senior,90,166,0,1,Bronze,0.7875000000000001,0.8800000000000001,0.0,0,49.1,Average,1,High-Spending Customers
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,10,Cash,Every 3 Months,Adult,90,957,0,10,Silver,0.8375000000000001,0.15999999999999992,0.18367346938775508,0,42.21,Average,1,High-Spending Customers
